runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
38,Image,2,107561,105.04,0
38,XHR,2,2131,2.08,0
38,Preflight,1,0,0,0
39,Document,2,15342,14.98,0
39,Stylesheet,4,26506,25.88,0
39,Script,100,773497,755.37,0
39,Font,2,45584,44.52,0
39,Fetch,11,240449,234.81,0
39,Other,2,10486,10.24,0
39,Image,10,171890,167.86,0
39,XHR,2,2177,2.13,0
39,Preflight,1,0,0,0
40,Document,2,15299,14.94,0
40,Stylesheet,4,26501,25.88,0
40,Script,100,773518,755.39,0
40,Font,2,45640,44.57,0
40,Fetch,11,240678,235.04,0
40,Other,2,10484,10.24,0
40,Image,18,195528,190.95,0
40,XHR,2,2131,2.08,0
40,Preflight,1,0,0,0
41,Document,2,15352,14.99,0
41,Stylesheet,4,26516,25.89,0
41,Script,100,773541,755.41,0
41,Font,2,45640,44.57,0
41,Fetch,11,240887,235.24,0
41,Other,2,10486,10.24,0
41,Image,10,154902,151.27,0
41,XHR,2,2131,2.08,0
41,Preflight,1,0,0,0
42,Document,2,15317,14.96,0
42,Stylesheet,4,26501,25.88,0
42,Script,100,773477,755.35,0
42,Font,2,45640,44.57,0
42,Fetch,11,240367,234.73,0
42,Other,2,10485,10.24,0
42,Image,6,62690,61.22,0
42,XHR,2,2131,2.08,0
42,Preflight,1,0,0,0
43,Document,2,15337,14.98,0
43,Stylesheet,4,26506,25.88,0
43,Script,100,773523,755.39,0
43,Font,2,45526,44.46,0
43,Fetch,11,240550,234.91,0
43,Other,2,10494,10.25,0
43,Image,7,146597,143.16,0
43,XHR,2,2131,2.08,0
43,Preflight,1,0,0,0
44,Document,2,15317,14.96,0
44,Stylesheet,4,26509,25.89,0
44,Script,100,773452,755.32,0
44,Font,2,45641,44.57,0
44,Fetch,10,234187,228.7,0
44,Other,2,10486,10.24,0
44,Image,1,6527,6.37,0
44,XHR,2,2131,2.08,0
45,Document,2,15315,14.96,0
45,Stylesheet,4,26516,25.89,0
45,Script,100,773459,755.33,0
45,Font,2,45583,44.51,0
45,Fetch,11,240423,234.79,0
45,Other,2,10487,10.24,0
45,Image,13,130674,127.61,0
45,XHR,2,2131,2.08,0
45,Preflight,1,0,0,0
46,Document,2,15404,15.04,0
46,Stylesheet,4,26508,25.89,0
46,Script,100,773528,755.4,0
46,Font,2,45583,44.51,0
