runIndex,resourceType,requestCount,sizeBytes,sizeKB,cachedCount
43,Stylesheet,6,74130,72.39,0
43,Script,77,589235,575.42,0
43,Font,2,45526,44.46,0
43,Other,6,42505,41.51,0
43,Fetch,8,108449,105.91,0
43,XHR,1,424,0.41,0
43,Ping,2,8616,8.41,0
43,Preflight,2,0,0,0
44,Document,2,17740,17.32,0
44,Stylesheet,6,74087,72.35,0
44,Script,77,589295,575.48,0
44,Font,2,45526,44.46,0
44,Other,6,42505,41.51,0
44,Fetch,7,108182,105.65,0
44,XHR,1,424,0.41,0
44,Ping,2,8609,8.41,0
44,Preflight,1,0,0,0
45,Document,2,17790,17.37,0
45,Stylesheet,6,74096,72.36,0
45,Script,77,589263,575.45,0
45,Font,2,45526,44.46,0
45,Other,6,42512,41.52,0
45,Fetch,7,108196,105.66,0
45,XHR,1,424,0.41,0
45,Ping,2,8612,8.41,0
45,Preflight,1,0,0,0
46,Document,2,17739,17.32,0
46,Stylesheet,6,74090,72.35,0
46,Script,77,589270,575.46,0
46,Font,2,45526,44.46,0
46,Other,6,42505,41.51,0
46,Fetch,7,108186,105.65,0
46,XHR,1,424,0.41,0
46,Ping,2,8618,8.42,0
46,Preflight,1,0,0,0
47,Document,2,17846,17.43,0
47,Stylesheet,6,74060,72.32,0
47,Script,77,589337,575.52,0
47,Font,2,45526,44.46,0
47,Other,6,42503,41.51,0
47,Fetch,8,108448,105.91,0
47,XHR,1,424,0.41,0
47,Ping,2,8617,8.42,0
47,Preflight,2,0,0,0
48,Document,2,17755,17.34,0
48,Stylesheet,6,74105,72.37,0
48,Script,77,589301,575.49,0
48,Font,2,45526,44.46,0
48,Other,6,42496,41.5,0
48,Fetch,7,108183,105.65,0
48,XHR,1,424,0.41,0
48,Ping,2,8617,8.42,0
48,Preflight,1,0,0,0
49,Document,2,17785,17.37,0
49,Stylesheet,6,74097,72.36,0
49,Script,77,589246,575.44,0
49,Font,2,45524,44.46,0
49,Other,6,42499,41.5,0
49,Fetch,7,108191,105.66,0
49,XHR,1,424,0.41,0
49,Ping,2,8621,8.42,0
49,Preflight,1,0,0,0
50,Document,2,17758,17.34,0
50,Script,77,589275,575.46,0
50,Stylesheet,6,74053,72.32,0
50,Font,2,45526,44.46,0
50,Other,6,42508,41.51,0
50,Fetch,7,108188,105.65,0
50,XHR,1,424,0.41,0
50,Ping,2,8622,8.42,0
50,Preflight,1,0,0,0
