scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,37,2026-04-01T07:21:02.452Z,4710,940.5,,251.90000000596046,1545.4000000059605,928.0999999940395,1557,0,53.099999994039536,102.40000000596046,53.10000002384186,13233,40143,12933,10.29,19.55,130.48,356.8,20.26,865.86,886639,106,17.35,2,575.45,77,106.32,9,72.35,6,85.97,8,100,164.497,164.497,220.859,0,0.00396577380952381,155,81.97
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,38,2026-04-01T07:21:08.929Z,4336,765.5,,139.2999999821186,1365.9000000059605,762.0999999940395,1377.5999999940395,0,35.30000001192093,97.39999997615814,49.19999998807907,13235,40145,12935,11.74,19.3,121.78,333.26,20.29,865.67,886444,104,17.34,2,575.5,77,106.08,8,72.36,6,85.97,8,100,170.376,170.376,272.177,0,0.00396577380952381,167,66.628
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,39,2026-04-01T07:21:15.639Z,4566,958.8999999761581,,84.80000001192093,1582.2999999821186,945.6999999880791,1594.3999999761581,0,120.5,88,47,13233,40143,12933,12.77,19.05,127.78,359.44,20.17,865.6,886371,104,17.33,2,575.47,77,106.06,8,72.36,6,85.96,8,100,162.946,162.946,204.246,0,0.00396577380952381,159,92.872
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,40,2026-04-01T07:21:22.165Z,4397,926.7000000178814,,103.59999999403954,1546,922.6000000238419,1557.6000000238419,0,34.900000005960464,176.2000000178814,126.90000000596046,13233,40143,12933,11.78,19.05,129.62,355.16,19.91,865.71,886491,104,17.35,2,575.55,77,106.06,8,72.37,6,85.96,8,100,171.019,171.019,230.532,0,0.00396577380952381,167,99.049
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,41,2026-04-01T07:21:28.687Z,4382,818.4000000059605,,84,1416.0999999940395,815.2999999821186,1427.0999999940395,0,35.099999994039536,92,48.69999998807907,13233,40143,12933,12.83,19.05,118.9,333.01,19.3,865.72,886494,104,17.36,2,575.55,77,106.06,8,72.37,6,85.96,8,100,164.773,164.773,231.946,0,0.00396577380952381,161,74.40299999999999
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,42,2026-04-01T07:21:35.546Z,4716,888.7000000178814,,94,1508.2000000178814,861.9000000059605,1520,0,56.20000001788139,102.69999998807907,53.30000001192093,13233,40143,12933,10.19,19.55,126.55,355.03,19.3,865.95,886734,106,17.35,2,575.54,77,106.32,9,72.36,6,85.97,8,100,446.412,446.412,488.123,0,0.00396577380952381,436,347.308
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,43,2026-04-01T07:21:42.447Z,4762,950.8000000119209,,80.90000000596046,1554.4000000059605,938.3000000119209,1566.5999999940395,0,37.19999998807907,189.80000001192093,143.59999999403954,13233,40143,12933,10.15,19.55,135.73,377.69,20.72,865.86,886639,106,17.34,2,575.42,77,106.32,9,72.39,6,85.97,8,100,162.013,162.013,219.873,0,0.00396577380952381,156,76.30499999999999
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,44,2026-04-01T07:21:49.143Z,4552,906.3000000119209,,90.69999998807907,1520.5999999940395,903.4000000059605,1532.0999999940395,0,35.900000005960464,174.40000000596046,47.20000001788139,13231,40141,12931,12.83,19.3,120.11,352.44,19.64,865.59,886368,104,17.32,2,575.48,77,106.06,8,72.35,6,85.97,8,100,156.76,156.76,197.334,0,0.00396577380952381,153,85.253
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,45,2026-04-01T07:21:55.643Z,4355,875.1999999880791,,107.90000000596046,1480.199999988079,872,1491,0,44.099999994039536,94.19999998807907,51.599999994039536,13233,40143,12933,12.81,18.55,115.24,345.66,20.23,865.64,886419,104,17.37,2,575.45,77,106.07,8,72.36,6,85.97,8,100,158.577,158.577,220.541,0,0.00396577380952381,155,81.116
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,46,2026-04-01T07:22:02.270Z,4499,864.9000000059605,,86.2999999821186,1466.7999999821186,862,1479.0999999940395,0,78.90000000596046,96,51.20000001788139,13235,40145,12935,12.8,19.05,124.41,354.79,19.36,865.58,886358,104,17.32,2,575.46,77,106.06,8,72.35,6,85.97,8,100,317.843,317.843,437.133,0,0.00396577380952381,316,218.262
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,47,2026-04-01T07:22:09.130Z,4724,902.2000000178814,,91.2999999821186,1512.300000011921,899.3000000119209,1524.2000000178814,0,68.69999998807907,168,123.5,13235,40145,12935,10.16,19.55,124.69,354.93,19.29,865.98,886761,106,17.43,2,575.52,77,106.32,9,72.32,6,85.97,8,100,180.52,180.52,240.688,0,0.00396577380952381,176,106.08099999999999
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,48,2026-04-01T07:22:15.897Z,4631,951,,102.19999998807907,1561.300000011921,948.3000000119209,1572.800000011921,0,37.30000001192093,199.59999999403954,144.90000000596046,13233,40143,12933,11.12,19.3,123.21,354.67,19.62,865.63,886407,104,17.34,2,575.49,77,106.06,8,72.37,6,85.96,8,80,149.664,233.192,224.087,0,0.4664657738095238,144,91.194
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,49,2026-04-01T07:22:22.315Z,4297,738.5,,122.90000000596046,1358.9000000059605,736,1370.699999988079,0,33.30000001192093,91.2999999821186,45.19999998807907,13235,40145,12935,11.77,19.05,118.5,345.06,19.42,865.61,886387,104,17.37,2,575.44,77,106.07,8,72.36,6,85.96,8,100,166.979,166.979,249.076,0,0.00396577380952381,157,67.402
baseline2,Legacy (Baseline 2),4g,4G (Mobil),true,50,2026-04-01T07:22:29.088Z,4632,940.4000000059605,,88.5,1555.2999999821186,913.9000000059605,1567.0999999940395,0,101.2999999821186,97.7000000178814,52,13235,40145,12935,12.8,19.05,126.27,357.39,19.47,865.58,886354,104,17.34,2,575.46,77,106.07,8,72.32,6,85.97,8,100,159.384,159.384,219.164,0,0.00396577380952381,154,80.467
