scenario,scenarioLabel,throttlingProfile,throttlingLabel,requiresAuth,runIndex,timestamp,navigationDurationMs,browserFcpMs,browserLcpMs,ttfbMs,domContentLoadedMs,domInteractiveMs,loadEventMs,redirectTimeMs,dnsLookupMs,tcpConnectMs,tlsNegotiationMs,transferSizeBytes,decodedBodySizeBytes,encodedBodySizeBytes,jsHeapUsedSizeMB,jsHeapTotalSizeMB,scriptDurationMs,taskDurationMs,layoutDurationMs,totalPayloadKB,totalPayloadBytes,totalRequests,htmlDocumentKB,htmlDocumentRequests,jsPayloadKB,jsRequests,apiPayloadKB,apiRequests,cssPayloadKB,cssRequests,staticAssetKB,staticAssetRequests,lh_performanceScore,lh_fcpMs,lh_lcpMs,lh_ttiMs,lh_tbtMs,lh_cls,lh_speedIndex,lh_serverResponseTime
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,35,2026-04-01T08:07:22.420Z,32853,11374,,126.5,13576.200000017881,6085.800000011921,13581.200000017881,0,33.30000001192093,100.40000000596046,51,11011,31651,10711,13.15,17.66,213.37,694.25,25.4,1252.71,1282778,132,14.95,2,755.69,100,236.65,13,25.86,4,219.55,12,100,345.544,345.544,359.846,0,0,79,0.14400000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,36,2026-04-01T08:07:54.733Z,30181,11433.299999982119,,146.69999998807907,13629.09999999404,6145.4000000059605,13633.699999988079,0,110.5,91.39999997615814,50.29999998211861,11011,31651,10711,12.69,17.3,214.02,674.22,25.83,1137.56,1164857,132,14.98,2,755.77,100,236.72,13,25.91,4,104.17,12,100,361.143,361.143,361.143,0,0,75,0.151
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,37,2026-04-01T08:08:27.037Z,30150,11282.09999999404,,142.59999999403954,13568.90000000596,6091.9000000059605,13573.40000000596,0,52.19999998807907,96.30000001192093,48.30000001192093,11006,31651,10706,12.82,17.66,201.34,665.1,25.75,1155.4,1183131,130,14.97,2,755.82,100,237.24,13,25.86,4,121.51,10,100,100.143,100.143,103.826,0,0,47,0.15900000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,38,2026-04-01T08:08:59.416Z,30245,11378.799999982119,,156.90000000596046,13560,6108.4000000059605,13564.5,0,72.2999999821186,90.10000002384186,47.30000001192093,11006,31651,10706,12.94,17.66,190.36,660.23,25.78,1163.25,1191170,133,14.93,2,755.87,100,237.5,13,25.86,4,129.1,13,100,94.327,94.327,99.176,0,0,47,0.15800000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,39,2026-04-01T08:09:30.739Z,29178,11533.799999982119,,517.5,13809.5,6326.799999982119,13814.199999988079,0,119.69999998807907,161.40000000596046,56.70000001788139,11006,31651,10706,13.59,17.41,188.28,637.16,25.43,1168.22,1196255,136,15.04,2,755.77,100,236.75,12,25.91,4,134.76,18,100,95.907,95.907,98.932,0,0,42,0.135
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,40,2026-04-01T08:10:05.511Z,32643,11200.200000017881,,172.2000000178814,13531.40000000596,6027.700000017881,13535.700000017881,0,36.30000001192093,83.09999999403954,44.099999994039536,11011,31651,10711,13.17,17.41,193.3,654.73,25.31,1285.11,1315953,132,15.03,2,755.79,100,237.27,13,25.86,4,251.17,12,100,634.221,634.221,634.221,0,0,116,0.16500000000000004
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,41,2026-04-01T08:10:35.114Z,27462,11454.299999982119,,174.90000000596046,13661.5,6181.399999976158,13665.899999976158,0,99.89999997615814,89.90000000596046,44.5,11006,31651,10706,12.12,21.3,198.91,652.22,23.85,1099.03,1125411,126,15.03,2,755.88,100,237.08,13,25.81,4,65.23,6,100,98.333,98.333,103.21,0,0,47,0.14900000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,42,2026-04-01T08:11:09.266Z,32020,11375.90000000596,,425.2000000178814,13564,6090.700000017881,13568.40000000596,0,35,87.40000000596046,44,11006,31651,10706,13.76,17.41,207.21,677.45,25.43,1330.95,1362895,129,15,2,755.76,100,236.42,12,25.8,4,297.97,11,100,284.145,284.145,284.145,0,0,70,0.14700000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,43,2026-04-01T08:11:40.575Z,29164,11379.199999988079,,201.2000000178814,13570.299999982119,6110.9000000059605,13574.799999982119,0,32.79999998211861,101.80000001192093,54.30000001192093,11011,31651,10711,13.23,21.05,189.28,650.16,26.02,1111.5,1138181,128,15.02,2,755.76,100,236.53,13,25.81,4,78.39,8,100,300.311,300.311,300.311,0,0,72,0.16200000000000003
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,44,2026-04-01T08:12:11.177Z,28457,11277.199999988079,,299.5,13567.300000011921,6059.800000011921,13572,0,33,97.5,50.599999994039536,11011,31651,10711,11.68,21.8,198.68,660.33,24.78,1088.56,1114683,125,15.02,2,755.84,100,231.21,13,25.81,4,60.68,5,100,97.897,97.897,101.087,0,0,44,0.159
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,45,2026-04-01T08:12:41.959Z,28652,11259.09999999404,,180.2999999821186,13532.799999982119,6054.799999982119,13537.09999999404,0,37.79999998211861,90.2000000178814,47.400000005960464,11006,31651,10706,14.73,21.05,202.05,638.6,25.5,1088.48,1114603,125,15.05,2,755.66,100,231.2,13,25.9,4,60.67,5,100,95.444,95.444,99.545,0,0,47,0.15100000000000002
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,46,2026-04-01T08:13:13.629Z,29525,11229,,159.90000000596046,13538.40000000596,6030.800000011921,13543,0,41.30000001192093,91.09999999403954,48.900000005960464,11011,31651,10711,13.11,17.66,207.88,682.99,25.82,1126.41,1153447,129,14.97,2,755.8,100,237,13,25.91,4,92.74,9,100,429.77,429.77,429.77,0,0,83,0.13999999999999999
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,47,2026-04-01T08:13:45.646Z,29876,11319.299999982119,,174,13597.199999988079,6076.5,13601.90000000596,0,34.69999998807907,144.80000001192093,101.59999999403954,11006,31651,10706,12.96,17.91,206.15,680.61,25.48,1145.63,1173126,129,14.98,2,755.81,100,236.92,13,25.86,4,112.06,9,100,406.844,406.844,406.844,0,0,85,0.183
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,48,2026-04-01T08:14:19.280Z,31500,11343.799999982119,,138.60000002384186,13629.09999999404,6150.9000000059605,13633.699999988079,0,49,147.09999999403954,54.80000001192093,11006,31651,10706,12.99,18.16,216.74,690.51,22.99,1228.33,1257810,131,14.96,2,755.78,100,236.83,13,25.81,4,194.94,11,100,336.405,336.405,336.405,0,0,77,0.14100000000000001
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,49,2026-04-01T08:14:51.038Z,29615,11341,,133.39999997615814,13627.09999999404,6146.5999999940395,13631.700000017881,0,108.59999999403954,101.30000001192093,52.30000001192093,11011,31651,10711,13.78,20.55,193.46,645.28,24.13,1127.44,1154500,132,15.03,2,755.85,100,236.59,13,25.86,4,94.1,12,100,376.825,376.825,388.604,0,0,79,0.129
prototype,Kestrel-Kit (Prototyp),worst_case,Worst-Case (Stress),true,50,2026-04-01T08:15:32.145Z,38974,11322.40000000596,,230.09999999403954,13590.40000000596,6147.300000011921,13594.59999999404,0,54.19999998807907,114.90000000596046,68.59999999403954,11006,31651,10706,13.46,18.8,216.31,716.9,25.58,1599.24,1637620,132,14.96,2,755.78,100,237.08,13,25.81,4,565.61,12,100,391.337,391.337,391.337,0,0,80,0.14
